Costa Rica,Baby Food,461178004,1675,255.28,
Montenegro,Cosmetics,969536435,6231,437.20,
Guinea,Clothes,870529448,7864,109.28,
Madagascar,Beverages,259518373,6108,47.45,
Iran,Cereal,202177035,7532,205.70,
Malta,Vegetables,484491765,735,154.06,
Romania,Baby Food,962761390,1345,255.28,
Taiwan,Beverages,213597238,7024,47.45,
Belize,Fruits,483923137,2465,9.33,
East Timor,Snacks,940975415,4391,152.58,
Benin,Meat,822302901,6557,421.89,
Bahrain,Beverages,785766923,4749,47.45,
Iraq,Snacks,659541308,1784,152.58,
Hungary,Snacks,792112386,2512,152.58,
Kenya,Office Supplies,702278983,8812,651.21,
France,Baby Food,429152429,4595,255.28,
Latvia,Baby Food,982156550,804,255.28,
Afghanistan,Household,291027677,412,668.27,
Libya,Cosmetics,855814635,3424,437.20,
Malaysia,Personal Care,296878755,1876,81.73,
Saint Kitts and Nevis,Baby Food,804893863,4835,255.28,
Burkina Faso,Office Supplies,590846288,3401,651.21,
Germany,Clothes,636034858,5703,109.28,
Gabon,Household,642070901,1903,668.27,
Bosnia and Herzegovina,Cereal,380878245,9192,205.70,
Georgia,Office Supplies,144693219,6794,651.21,
Saint Kitts and Nevis,Meat,296064651,964,421.89,
Lesotho,Personal Care,817853868,9989,81.73,
Malawi,Vegetables,863234698,9185,154.06,
Dominican Republic,Snacks,105693471,5902,152.58,
Poland,Personal Care,989029014,4518,81.73,
Cuba,Personal Care,177352654,1446,81.73,
Greenland,Cereal,705088222,128,205.70,
Madagascar,Beverages,726972043,6037,47.45,
Oman,Fruits,268052947,1679,9.33,
Mexico,Snacks,773692262,1588,152.58,
Australia,Meat,159563815,7334,421.89,
Hungary,Snacks,461653935,2513,152.58,
Cyprus,Clothes,186261451,7757,109.28,
Mongolia,Meat,159997689,5727,421.89,
Georgia,Clothes,379786479,6114,109.28,
Cote d'Ivoire,Snacks,462864148,642,152.58,
Iraq,Cosmetics,996779525,8067,437.20,
Grenada,Beverages,389393937,9174,47.45,
Somalia,Fruits,718881213,1781,9.33,
United Arab Emirates,Cosmetics,983727681,5736,437.20,
Lebanon,Beverages,252732169,7920,47.45,
Sweden,Cosmetics,815006005,7243,437.20,
Vanuatu,Baby Food,529973018,9648,255.28,
Italy,Baby Food,477369534,3108,255.28,
Liberia,Cereal,907244384,2629,205.70,
Lebanon,Personal Care,789958894,5246,81.73,
Cambodia,Vegetables,966186892,5027,154.06,
Switzerland,Personal Care,996914708,8071,81.73,
France,Beverages,513441169,7506,47.45,
Philippines,Office Supplies,567377603,8496,651.21,
Republic of the Congo,Meat,480647838,3231,421.89,
Indonesia,Cosmetics,995488202,5936,437.20,
Austria,Personal Care,224447524,7865,81.73,
Guatemala,Clothes,400387132,2305,109.28,
Spain,Personal Care,226480853,9572,81.73,
Hungary,Snacks,726215016,2016,152.58,
Brunei,Office Supplies,293388450,9017,651.21,
Tajikistan,Snacks,542112481,1985,152.58,
Ghana,Beverages,456810939,9363,47.45,
Zimbabwe,Beverages,442220151,1625,47.45,
Fiji,Personal Care,973388946,6275,81.73,
South Korea,Baby Food,345678651,2849,255.28,
Fiji,Household,524763095,7916,668.27,
Myanmar,Household,396628606,73,668.27,
Netherlands,Fruits,717574012,4951,9.33,
Mauritania,Vegetables,964210641,210,154.06,
Latvia,Cereal,683462321,544,205.70,
Armenia,Fruits,842565381,2675,9.33,
Palau,Household,679068648,358,668.27,
Malawi,Cosmetics,850833451,9380,437.20,
Belize,Office Supplies,286033618,2559,651.21,
Zimbabwe,Snacks,233155477,4742,152.58,
Tanzania,Cosmetics,210997855,7809,437.20,
Moldova,Personal Care,258672082,5672,81.73,
Senegal,Clothes,485601985,9273,109.28,
Kosovo,Household,621523892,1586,668.27,
Saint Kitts and Nevis,Clothes,466486632,2616,109.28,
Philippines,Baby Food,340851533,4398,255.28,
Angola,Office Supplies,635292422,6000,651.21,
Sri Lanka,Cereal,460795629,8521,205.70,
Guatemala,Snacks,798659980,91,152.58,
Oman,Office Supplies,450496804,870,651.21,
Latvia,Household,988229930,8052,668.27,
San Marino,Cosmetics,904095685,859,437.20,
Lebanon,Meat,560642898,5547,421.89,
Jordan,Cosmetics,840732896,402,437.20,
Poland,Household,897539508,741,668.27,
Zambia,Cosmetics,404549062,3912,437.20,
Niger,Cereal,905560386,4297,205.70,
Moldova,Office Supplies,864684808,8305,651.21,
United Arab Emirates,Personal Care,616346156,9379,81.73,
Malawi,Fruits,115280759,2993,9.33,
Zambia,Household,286537444,1652,668.27,
Denmark,Meat,775477540,9892,421.89,
Libya,Household,397774875,9280,668.27,
Belize,Clothes,289415776,3415,109.28,
Niger,Personal Care,756699073,2926,81.73,
Bulgaria,Meat,826236093,475,421.89,
Comoros,Cosmetics,494950664,5755,437.20,
Haiti,Beverages,280079114,489,47.45,
Bhutan,Baby Food,769170272,3431,255.28,
Guinea,Clothes,370085465,5368,109.28,
Bahrain,Vegetables,260998523,4118,154.06,
Finland,Clothes,340395772,9528,109.28,
Rwanda,Cosmetics,577076041,8479,437.20,
Tajikistan,Vegetables,560150659,9883,154.06,
Tonga,Vegetables,849043452,9680,154.06,
Azerbaijan,Household,723490750,5845,668.27,
Ethiopia,Fruits,433541381,3384,9.33,
The Gambia,Personal Care,749556672,9331,81.73,
Costa Rica,Vegetables,712210452,7755,154.06,
Russia,Snacks,782489049,4753,152.58,
Thailand,Personal Care,591691291,3457,81.73,
Philippines,Clothes,291428506,9026,109.28,
Estonia,Household,103624522,3654,668.27,
Cameroon,Office Supplies,770515668,1564,651.21,
Ireland,Fruits,404650771,4010,9.33,
Mexico,Beverages,338891160,4280,47.45,
Burundi,Meat,176410663,2690,421.89,
Morocco,Clothes,940695607,1589,109.28,
Australia,Meat,125544822,357,421.89,
Spain,Vegetables,245069634,406,154.06,
China,Baby Food,283693873,176,255.28,
Poland,Beverages,646153867,143,47.45,
Azerbaijan,Personal Care,907498443,7811,81.73,
Iceland,Vegetables,263088929,2715,154.06,
Gabon,Meat,678599154,1425,421.89,
Mauritius,Cosmetics,140015447,2537,437.20,
Slovakia,Clothes,303636634,1682,109.28,
Costa Rica,Baby Food,646074044,6522,255.28,
Armenia,Cereal,714251506,1748,205.70,
Chad,Snacks,575405347,4084,152.58,
Cyprus,Cereal,367084395,7285,205.70,
Sweden,Personal Care,747149980,7137,81.73,
China,Cereal,643775928,6458,205.70,
Vatican City,Baby Food,405448567,96,255.28,
Laos,Baby Food,450966727,9931,255.28,
Costa Rica,Office Supplies,819441735,9874,651.21,
Iceland,Household,720297420,868,668.27,
Cape Verde,Beverages,783270108,5886,47.45,
Thailand,Personal Care,808408629,4933,81.73,
Israel,Personal Care,216074311,45,81.73,
Ethiopia,Cereal,296940982,290,205.70,
Grenada,Beverages,161994969,6766,47.45,
Zimbabwe,Cereal,792535102,7603,205.70,
Eritrea,Vegetables,990172708,2963,154.06,
United States of America,Meat,526831614,37,421.89,
Angola,Baby Food,594748151,8049,255.28,
Namibia,Clothes,656471145,3255,109.28,
Angola,Beverages,694861924,3940,47.45,
Iraq,Cosmetics,763094317,5421,437.20,
Armenia,Personal Care,534654653,5048,81.73,
Andorra,Clothes,653341758,7200,109.28,
Estonia,Meat,483266961,8288,421.89,
Kazakhstan,Fruits,358854091,1755,9.33,
South Africa,Snacks,234839475,3074,152.58,
Benin,Fruits,136271941,4751,9.33,
Israel,Office Supplies,608512818,1320,651.21,
Barbados,Cereal,467235934,4351,205.70,
Namibia,Beverages,848427617,7441,47.45,
Lithuania,Household,258386695,1220,668.27,
Guatemala,Clothes,423724496,8349,109.28,
Thailand,Snacks,441364848,8522,152.58,
Barbados,Cereal,828544080,3460,205.70,
Togo,Baby Food,372811019,1920,255.28,
Bhutan,Clothes,182026994,4687,109.28,
Afghanistan,Household,534365832,9579,668.27,
Serbia,Meat,428313863,6445,421.89,
Antigua and Barbuda,Household,732669913,2164,668.27,
Madagascar,Clothes,136545312,5647,109.28,
Indonesia,Snacks,999363887,2837,152.58,
Tuvalu,Meat,800861966,1708,421.89,
Guinea-Bissau,Household,691088378,7263,668.27,
Iceland,Snacks,540404450,6541,152.58,
Jordan,Personal Care,289484012,3607,81.73,
Spain,Fruits,399313390,4561,9.33,
Palau,Office Supplies,501191413,2532,651.21,
Azerbaijan,Fruits,746729409,2681,9.33,
China,Cereal,457851207,7201,205.70,
Lithuania,Beverages,376793134,316,47.45,
Greenland,Baby Food,416104018,3281,255.28,
Mexico,Fruits,108645188,9380,9.33,
Kiribati,Personal Care,857590472,8933,81.73,
Tajikistan,Snacks,986426198,4287,152.58,
Tanzania,Clothes,688951194,4823,109.28,
Marshall Islands,Baby Food,679276788,1951,255.28,
Estonia,Vegetables,841826808,4115,154.06,
South Korea,Cereal,681337583,1786,205.70,
Netherlands,Snacks,672857940,2472,152.58,
The Gambia,Snacks,911749207,5706,152.58,
Panama,Meat,663685214,8058,421.89,
Guatemala,Beverages,614652287,8126,47.45,
Dominican Republic,Office Supplies,620949256,1539,651.21,
Liechtenstein,Snacks,159187448,5958,152.58,
Saudi Arabia,Fruits,576290690,6077,9.33,
Israel,Personal Care,139495313,8618,81.73,
Eritrea,Clothes,786350142,7336,109.28,
Albania,Fruits,474716508,8019,9.33,
Mexico,Baby Food,832768237,3482,255.28,
Lebanon,Vegetables,408991658,8575,154.06,
Bosnia and Herzegovina,Cereal,522185599,5178,205.70,
Kenya,Vegetables,311461389,7201,154.06,
New Zealand,Clothes,786242854,5587,109.28,
South Korea,Office Supplies,776266324,3310,651.21,
Burundi,Personal Care,981580626,375,81.73,
Denmark,Vegetables,822547090,8817,154.06,
Togo,Snacks,689839541,7705,152.58,
Azerbaijan,Beverages,594444310,8136,47.45,
Armenia,Personal Care,617660224,8241,81.73,
Estonia,Office Supplies,461098611,8180,651.21,
Ghana,Meat,796683299,5147,421.89,
Zambia,Cosmetics,116650617,8365,437.20,
Ukraine,Cosmetics,583549392,4088,437.20,
Jordan,Snacks,380240952,602,152.58,
New Zealand,Snacks,459899127,3227,152.58,
Cote d'Ivoire,Fruits,496010243,9308,9.33,
Kenya,Personal Care,232373130,3228,81.73,
Bulgaria,Snacks,833099114,1396,152.58,
Tanzania,Cosmetics,832612025,7256,437.20,
Bangladesh,Personal Care,185648190,6280,81.73,
Slovakia,Cereal,717256438,974,205.70,
Philippines,Meat,272798097,5874,421.89,
Samoa,Household,367946994,2547,668.27,
Algeria,Fruits,338689458,4592,9.33,
Japan,Beverages,491324317,2639,47.45,
New Zealand,Cosmetics,752462899,9348,437.20,
Guatemala,Personal Care,219029033,4413,81.73,
Cuba,Meat,308259046,9557,421.89,
Sao Tome and Principe,Fruits,707701766,3534,9.33,
Bosnia and Herzegovina,Baby Food,725218522,7131,255.28,
Kuwait,Cereal,638983142,8166,205.70,
Cameroon,Meat,347481954,6487,421.89,
Cyprus,Fruits,719513785,8973,9.33,
Canada,Vegetables,444189965,4536,154.06,
Afghanistan,Meat,980934321,9119,421.89,
Swaziland,Personal Care,709483182,695,81.73,
Senegal,Vegetables,779885375,4268,154.06,
South Korea,Cosmetics,162502229,6875,437.20,
South Africa,Beverages,598007571,2584,47.45,
Dominica,Snacks,747387731,7493,152.58,
Sierra Leone,Meat,241941535,4732,421.89,
Andorra,Beverages,133280313,9461,47.45,
Guinea,Household,643327891,3874,668.27,
Israel,Personal Care,714320600,2194,81.73,
Gabon,Baby Food,258807265,5676,255.28,
Guatemala,Clothes,609649217,7606,109.28,
Tunisia,Snacks,470020282,8301,152.58,
Nepal,Cereal,863406789,110,205.70,
Fiji,Cosmetics,183607566,2414,437.20,
Netherlands,Snacks,944733941,6622,152.58,
Democratic Republic of the Congo,Snacks,331209743,1178,152.58,
Republic of the Congo,Office Supplies,547771298,6555,651.21,
Madagascar,Cosmetics,269467437,258,437.20,
Lebanon,Meat,491659486,1822,421.89,
Cuba,Household,480021274,7817,668.27,
Portugal,Snacks,920539128,6839,152.58,
The Gambia,Fruits,769511878,4520,9.33,
Austria,Snacks,403550851,8519,152.58,
Syria,Household,269579875,3531,668.27,
Djibouti,Personal Care,434835278,6277,81.73,
Pakistan,Meat,136865890,513,421.89,
Philippines,Cereal,933533036,2025,205.70,
Tajikistan,Cereal,853010547,3631,205.70,
Kiribati,Beverages,243784749,180,47.45,
Grenada,Vegetables,424654471,3550,154.06,
North Korea,Meat,534731042,7653,421.89,
Guatemala,Baby Food,683438289,3432,255.28,
Serbia,Baby Food,600512540,3860,255.28,
Belgium,Clothes,986002624,8942,109.28,
Mexico,Vegetables,360269868,715,154.06,
Sri Lanka,Snacks,913988101,8245,152.58,
Kenya,Cereal,858143651,2631,205.70,
Republic of the Congo,Cosmetics,274035346,2003,437.20,
Tonga,Clothes,663274514,6523,109.28,
Japan,Household,897784984,3382,668.27,
Pakistan,Office Supplies,369803082,1805,651.21,
United Arab Emirates,Clothes,341877639,8045,109.28,
Lesotho,Baby Food,796869981,390,255.28,
Mali,Household,887953937,4157,668.27,
Qatar,Cereal,288615834,6694,205.70,
France,Personal Care,542654502,2381,81.73,
France,Fruits,114181268,7629,9.33,
Mali,Fruits,237619960,5881,9.33,
Kuwait,Meat,867706906,2611,421.89,
Hungary,Cereal,229490935,322,205.70,
Maldives,Clothes,668333375,3552,109.28,
Poland,Office Supplies,999908053,3868,651.21,
Greenland,Clothes,560201299,4868,109.28,
Eritrea,Vegetables,555511939,7182,154.06,
Ireland,Clothes,912451303,3472,109.28,
Algeria,Personal Care,727943217,3429,81.73,
Trinidad and Tobago,Baby Food,519224011,8778,255.28,
Sierra Leone,Personal Care,873842513,8273,81.73,
Angola,Office Supplies,199660050,2701,651.21,
Bulgaria,Snacks,574850451,9878,152.58,
Nauru,Household,997900044,9654,668.27,
Algeria,Cereal,537607657,8908,205.70,
Denmark,Baby Food,583084619,6551,255.28,
Czech Republic,Office Supplies,793754756,8526,651.21,
Rwanda,Clothes,449354398,2807,109.28,
Bhutan,Cereal,699932372,4398,205.70,
Madagascar,Clothes,515850007,335,109.28,
Haiti,Meat,737781131,4687,421.89,
Equatorial Guinea,Household,926712071,3550,668.27,
Namibia,Household,713941657,57,668.27,
Portugal,Snacks,251081216,9366,152.58,
Cuba,Office Supplies,660054576,3672,651.21,
India,Meat,883098065,7197,421.89,
Indonesia,Fruits,832760512,1196,9.33,
Djibouti,Meat,941903245,8956,421.89,
Nicaragua,Vegetables,813700091,794,154.06,
Thailand,Meat,571637380,9059,421.89,
India,Snacks,409513938,3129,152.58,
Brunei,Beverages,141441094,4418,47.45,
Bahrain,Meat,551842677,1366,421.89,
Montenegro,Beverages,245455014,4448,47.45,
Libya,Clothes,597326934,1169,109.28,
Comoros,Vegetables,802819764,1063,154.06,
Dominican Republic,Baby Food,127607333,700,255.28,
Iceland,Beverages,157675969,8678,47.45,
Saudi Arabia,Baby Food,479164254,4206,255.28,
Cyprus,Fruits,694119060,4109,9.33,
Finland,Clothes,561425244,7061,109.28,
Guinea-Bissau,Meat,218631637,6815,421.89,
Tuvalu,Cereal,323599565,9157,205.70,
Ghana,Vegetables,704502856,6906,154.06,
Equatorial Guinea,Household,809827840,4909,668.27,
Palau,Clothes,158373343,5047,109.28,
Ireland,Snacks,589250695,1230,152.58,
Croatia,Meat,411883723,4402,421.89,
Samoa,Snacks,256008756,7535,152.58,
Solomon Islands,Cosmetics,821674621,635,437.20,
Mauritius,Meat,629242646,5737,421.89,
Italy,Baby Food,969386661,1910,255.28,
Portugal,Meat,953092992,251,421.89,
Morocco,Baby Food,661660468,8891,255.28,
Chad,Fruits,696700417,7991,9.33,
Ireland,Baby Food,830136668,4742,255.28,
El Salvador,Snacks,454205548,8370,152.58,
Malaysia,Meat,831455886,5128,421.89,
Montenegro,Fruits,144749009,3303,9.33,
Republic of the Congo,Clothes,247258746,8212,109.28,
Liberia,Cosmetics,812471425,7204,437.20,
Samoa,Snacks,684185874,4659,152.58,
Netherlands,Beverages,126513421,6988,47.45,
Kenya,Meat,373877894,7632,421.89,
Norway,Personal Care,481015622,2067,81.73,
Croatia,Fruits,472975432,2796,9.33,
Taiwan,Fruits,895118653,4356,9.33,
Vanuatu,Office Supplies,563119113,8314,651.21,
Tonga,Office Supplies,612963140,8269,651.21,
Spain,Baby Food,450949561,4851,255.28,
Seychelles,Personal Care,903689706,721,81.73,
The Gambia,Clothes,168107402,5571,109.28,
Liberia,Clothes,561438977,1125,109.28,
Marshall Islands,Cosmetics,871233260,6137,437.20,
Mongolia,Cereal,405351579,1395,205.70,
Serbia,Household,341967761,4715,668.27,
Austria,Baby Food,579568135,5945,255.28,
Kazakhstan,Cosmetics,186951529,1967,437.20,
Kuwait,Baby Food,553229272,1690,255.28,
Barbados,Office Supplies,437825191,1058,651.21,
Sierra Leone,Cosmetics,920475614,8044,437.20,
Oman,Cereal,451229369,7653,205.70,
Grenada,Meat,700447785,6920,421.89,
Malta,Fruits,708804690,9914,9.33,
Federated States of Micronesia,Household,937286412,2733,668.27,
Senegal,Cosmetics,117191779,8507,437.20,
Comoros,Beverages,200132119,2396,47.45,
Norway,Office Supplies,508031260,6594,651.21,
Fiji,Personal Care,883125531,5325,81.73,
Ireland,Personal Care,337963759,9842,81.73,
Australia,Office Supplies,205407273,3432,651.21,
Laos,Baby Food,988629901,6412,255.28,
Pakistan,Cereal,111117970,1132,205.70,
Israel,Household,466670310,6970,668.27,
Saint Kitts and Nevis,Cosmetics,969398248,5339,437.20,
Benin,Vegetables,603725612,4679,154.06,
Qatar,Personal Care,674388730,5466,81.73,
Burundi,Personal Care,756436431,5204,81.73,
Armenia,Office Supplies,945230042,3430,651.21,
Angola,Personal Care,506443393,6709,81.73,
Georgia,Cosmetics,126062810,3642,437.20,
Armenia,Meat,560387122,9857,421.89,
Tunisia,Office Supplies,386027657,3017,651.21,
Portugal,Baby Food,949908244,7813,255.28,
Brunei,Cereal,519265210,970,205.70,
Ireland,Household,131647384,6241,668.27,
Marshall Islands,Vegetables,444916093,9414,154.06,
Romania,Clothes,387245166,3305,109.28,
Grenada,Personal Care,307120931,2763,81.73,
Kosovo,Vegetables,623342216,9668,154.06,
Guinea-Bissau,Office Supplies,475020349,7932,651.21,
Mongolia,Cosmetics,871579158,8496,437.20,
Vatican City,Snacks,642754971,4334,152.58,
Democratic Republic of the Congo,Clothes,488596618,5452,109.28,
Algeria,Snacks,729465425,3884,152.58,
Democratic Republic of the Congo,Vegetables,856035220,8699,154.06,
Lebanon,Cereal,879292333,996,205.70,
Guinea,Baby Food,880535590,8903,255.28,
San Marino,Beverages,561376321,2583,47.45,
Lesotho,Personal Care,593738353,9228,81.73,
Indonesia,Meat,369858014,8060,421.89,
Federated States of Micronesia,Meat,252284133,5336,421.89,
Azerbaijan,Clothes,223878037,9341,109.28,
Burundi,Baby Food,337813556,5393,255.28,
Macedonia,Office Supplies,267577016,840,651.21,
Angola,Fruits,656967246,62,9.33,
Guatemala,Household,870095574,9471,668.27,
Mauritius,Beverages,341385829,2508,47.45,
Guinea,Beverages,825574338,4648,47.45,
Cyprus,Household,547709929,8394,668.27,
Oman,Snacks,953153932,8284,152.58,
El Salvador,Personal Care,857580173,5885,81.73,
Slovenia,Fruits,496974980,4795,9.33,
Czech Republic,Clothes,177637183,5645,109.28,
Liechtenstein,Meat,726178109,1095,421.89,
Moldova,Cereal,339521586,837,205.70,
Vanuatu,Clothes,434903943,6596,109.28,
Mongolia,Beverages,699874007,7126,47.45,
Belize,Snacks,442293107,3214,152.58,
Republic of the Congo,Clothes,840335071,2676,109.28,
Burkina Faso,Meat,892486226,5362,421.89,
Bangladesh,Vegetables,567545402,8151,154.06,
Tajikistan,Cereal,354623925,9955,205.70,
Sierra Leone,Household,813145625,6715,668.27,
Nauru,Clothes,322846829,6406,109.28,
Slovakia,Fruits,933776366,4032,9.33,
Russia,Meat,716295564,6630,421.89,
Austria,Fruits,511078250,8266,9.33,
Pakistan,Snacks,779110753,5040,152.58,
Federated States of Micronesia,Clothes,251691901,82,109.28,
Cambodia,Cosmetics,880433022,8551,437.20,
Italy,Meat,187257945,2642,421.89,
Togo,Clothes,714402997,6577,109.28,
Lesotho,Cosmetics,574417006,1612,437.20,
Egypt,Meat,200161302,1032,421.89,
Barbados,Snacks,994809710,5155,152.58,
Ireland,Beverages,381848561,6330,47.45,
Lithuania,Household,355076682,3936,668.27,
Denmark,Personal Care,728605401,9384,81.73,
Saudi Arabia,Vegetables,486858546,1118,154.06,
Maldives,Meat,934572446,9610,421.89,
Pakistan,Meat,746795928,2365,421.89,
Zimbabwe,Household,918890321,8921,668.27,
Madagascar,Vegetables,716529452,5843,154.06,
Latvia,Household,825699651,1730,668.27,
Panama,Beverages,202699744,2214,47.45,
Cyprus,Beverages,124141061,4953,47.45,
Angola,Beverages,136947429,4642,47.45,
Eritrea,Household,308355176,8004,668.27,
North Korea,Baby Food,775913131,8793,255.28,
New Zealand,Household,397482621,2795,668.27,
Saudi Arabia,Office Supplies,801237475,2829,651.21,
Vatican City,Household,535664021,3742,668.27,
South Sudan,Cosmetics,919561088,7415,437.20,
Saudi Arabia,Cereal,192040002,7759,205.70,
Zimbabwe,Baby Food,262524592,5716,255.28,
Vietnam,Baby Food,860751187,4259,255.28,
United Kingdom,Meat,886768615,3394,421.89,
Antigua and Barbuda,Office Supplies,660938203,5157,651.21,
Tajikistan,Beverages,573933780,8614,47.45,
Brunei,Snacks,636741673,4866,152.58,
Kosovo,Fruits,930660712,2041,9.33,
Cyprus,Clothes,257302224,301,109.28,
Tunisia,Vegetables,188590037,6838,154.06,
Canada,Vegetables,116760480,876,154.06,
Sudan,Personal Care,404362380,8669,81.73,
Marshall Islands,Meat,134257066,8504,421.89,
Republic of the Congo,Meat,259618365,5698,421.89,
Sri Lanka,Snacks,453932607,7601,152.58,
Macedonia,Snacks,460998618,8590,152.58,
Namibia,Clothes,544927728,5079,109.28,
Zimbabwe,Personal Care,140143764,509,81.73,
Algeria,Office Supplies,101383054,353,651.21,
Kosovo,Cosmetics,453694427,7118,437.20,
Ireland,Clothes,842439210,5338,109.28,
United Arab Emirates,Beverages,983291232,6581,47.45,
Laos,Vegetables,212236821,4447,154.06,
Morocco,Clothes,635574805,9564,109.28,
Bhutan,Household,379916512,4593,668.27,
Azerbaijan,Personal Care,342185771,9229,81.73,
Turkey,Snacks,139618909,5193,152.58,
Austria,Beverages,359764754,1240,47.45,
Taiwan,Snacks,310484635,8158,152.58,
Brunei,Beverages,269952380,3763,47.45,
Turkmenistan,Fruits,136654317,7904,9.33,
China,Clothes,779389274,7461,109.28,
Sri Lanka,Office Supplies,887268579,1344,651.21,
Saudi Arabia,Cereal,119716060,5497,205.70,
Philippines,Personal Care,456468045,7893,81.73,
Mozambique,Personal Care,347573363,3537,81.73,
Liechtenstein,Personal Care,563393342,9465,81.73,
Oman,Vegetables,144601809,9744,154.06,
Barbados,Cosmetics,452185094,473,437.20,
Philippines,Meat,217442023,4782,421.89,
Italy,Household,491983926,7831,668.27,
Italy,Snacks,597734630,1815,152.58,
East Timor,Fruits,376930463,955,9.33,
Tunisia,Beverages,642120254,6507,47.45,
Serbia,Clothes,926165330,1757,109.28,
Turkmenistan,Beverages,832239520,7023,47.45,
Grenada,Beverages,483829152,4653,47.45,
Cape Verde,Snacks,974733054,4026,152.58,
Myanmar,Cosmetics,319062554,6555,437.20,
Sierra Leone,Personal Care,201241481,681,81.73,
Tuvalu,Personal Care,126006162,6878,81.73,
Mozambique,Household,568405425,2651,668.27,
Haiti,Cereal,723800599,7537,205.70,
Tuvalu,Fruits,757865512,8101,9.33,
Spain,Vegetables,456586492,2944,154.06,
North Korea,Meat,576262366,7695,421.89,
Portugal,Household,593504464,15,668.27,
East Timor,Cereal,955236613,4596,205.70,
Greenland,Office Supplies,828695142,8163,651.21,
Lesotho,Personal Care,351428878,4469,81.73,
Japan,Fruits,181299149,9302,9.33,
Kyrgyzstan,Fruits,146479785,5478,9.33,
Switzerland,Baby Food,595457112,7847,255.28,
Moldova,Cosmetics,147029960,8287,437.20,
Gabon,Baby Food,640309655,711,255.28,
Mauritania,Baby Food,384720027,6060,255.28,
Mozambique,Office Supplies,909997403,7309,651.21,
Kosovo,Office Supplies,216190612,4461,651.21,
Brunei,Cereal,423660981,9554,205.70,
Dominica,Personal Care,123082339,1654,81.73,
South Sudan,Clothes,225441014,1861,109.28,
Malaysia,Household,812035834,8303,668.27,
Pakistan,Snacks,684478127,1143,152.58,
Kenya,Fruits,514691722,7573,9.33,
Myanmar,Office Supplies,594912946,6816,651.21,
Sudan,Baby Food,387690627,5127,255.28,
Lesotho,Vegetables,775886094,792,154.06,
Mauritania,Cereal,912673175,9129,205.70,
Seychelles,Office Supplies,471538197,7486,651.21,
Saudi Arabia,Household,996279990,244,668.27,
Taiwan,Beverages,951009881,3812,47.45,
Maldives,Office Supplies,670151698,1635,651.21,
El Salvador,Cereal,108441770,9184,205.70,
United Kingdom,Beverages,190928924,8966,47.45,
Guatemala,Clothes,562974488,5516,109.28,
Tuvalu,Office Supplies,940252292,402,651.21,
Central African Republic,Personal Care,658748662,7223,81.73,
Azerbaijan,Baby Food,924762427,6607,255.28,
Burkina Faso,Baby Food,764904916,1217,255.28,
Nauru,Vegetables,176099956,745,154.06,
Dominica,Cosmetics,575583875,6914,437.20,
Antigua and Barbuda,Cereal,750905501,8479,205.70,
Cote d'Ivoire,Baby Food,909926164,6227,255.28,
Iceland,Vegetables,430819690,7975,154.06,
Saint Vincent and the Grenadines,Cereal,112072408,3571,205.70,
Singapore,Vegetables,822483146,9895,154.06,
Bahrain,Beverages,351163232,5859,47.45,
Angola,Clothes,157536494,7404,109.28,
Bulgaria,Meat,421339261,2505,421.89,
Pakistan,Cereal,492620360,6167,205.70,
Kosovo,Beverages,241741120,5424,47.45,
Morocco,Household,509375369,4346,668.27,
Palau,Clothes,856509435,9030,109.28,
Bulgaria,Meat,914442145,2607,421.89,
Mozambique,Vegetables,834784829,237,154.06,
Netherlands,Office Supplies,839461314,4112,651.21,
Cambodia,Snacks,770707929,8458,152.58,
Kenya,Snacks,541073501,4528,152.58,
Senegal,Fruits,583419358,5608,9.33,
Gabon,Cereal,500919330,2016,205.70,
Sudan,Cosmetics,417059743,6101,437.20,
Japan,Fruits,525639426,7242,9.33,
Uganda,Baby Food,640769708,6851,255.28,
The Bahamas,Baby Food,646874415,3369,255.28,
Palau,Snacks,948689877,7272,152.58,
Slovakia,Baby Food,221264922,6062,255.28,
Hungary,Household,359960877,9278,668.27,
Tunisia,Office Supplies,630451571,3485,651.21,
Benin,Cosmetics,818723332,7283,437.20,
Canada,Fruits,781074988,6301,9.33,
Angola,Household,894117867,8201,668.27,
Tunisia,Office Supplies,704775798,7675,651.21,
Latvia,Vegetables,280285108,1447,154.06,
Cuba,Vegetables,658194625,3271,154.06,
Iraq,Baby Food,696365678,8934,255.28,
Nauru,Fruits,222972095,1253,9.33,
The Bahamas,Meat,486500203,5076,421.89,
Japan,Vegetables,105748832,2284,154.06,
Estonia,Cereal,919829308,6788,205.70,
Guinea,Fruits,338165462,9530,9.33,
Barbados,Baby Food,790493619,3483,255.28,
Cyprus,Personal Care,276862609,8653,81.73,
Greenland,Baby Food,917633759,7076,255.28,
Sri Lanka,Meat,403480899,7819,421.89,
Mauritania,Beverages,545390355,1981,47.45,
Mauritius,Fruits,524660956,7691,9.33,
Israel,Cereal,942904031,5111,205.70,
Hungary,Vegetables,672043406,1433,154.06,
Republic of the Congo,Personal Care,904315412,5881,81.73,
Federated States of Micronesia,Meat,202268874,4710,421.89,
Cape Verde,Office Supplies,348765122,6205,651.21,
Papua New Guinea,Beverages,496977984,5684,47.45,
Botswana,Cosmetics,320393788,497,437.20,
Sri Lanka,Household,462811362,5022,668.27,
Portugal,Vegetables,288342034,5670,154.06,
Belgium,Office Supplies,131409633,5885,651.21,
